,Id,name,Function,Best-hit-arabi-name,arabi-symbol,arabi-defline,GO term
13926,GRMZM2G149321,,(M=10) PTHR12634 - SIT4(YEAST)-ASSOCIATING PROTEIN-RELATED,AT1G30470.2,,SIT4 phosphatase-associated family protein,GO:0005774
13927,GRMZM2G047412,,,AT3G48210.1,,,
13928,GRMZM2G017305,,,AT1G80350.1,"AAA1,ATKTN1,BOT1,ERH3,FRA2,FRC2,FTR,KTN1,LUE1",P-loop containing nucleoside triphosphate hydrolases superfamily protein,"GO:0009825,GO:0010091,GO:0017111,GO:0009832,GO:0000166,GO:0000226,GO:0043622,GO:0005524"
13929,GRMZM2G086267,,,AT4G24990.1,ATGP4,Ubiquitin family protein,GO:0005886
13930,GRMZM2G464000,,,AT5G08450.1,,,
13931,GRMZM2G109731,,"(M=3) KOG0531 - Protein phosphatase 1, regulatory subunit, and related proteins",AT5G19680.1,,Leucine-rich repeat (LRR) family protein,GO:0005515
13932,GRMZM2G136270,,,,,,
13933,GRMZM2G052479,,,AT2G37240.1,,Thioredoxin superfamily protein,GO:0009507
13934,GRMZM2G131334,,,AT2G42880.1,"ATMPK20,MPK20",MAP kinase 20,"GO:0006468,GO:0000165,GO:0000166,GO:0004674,GO:0004707,GO:0005524"
13935,GRMZM2G130910,,,AT2G44150.1,"ASHH3,SDG7",histone-lysine N-methyltransferase ASHH3,"GO:0018024,GO:0005634,GO:0034968,GO:0016740,GO:0005515,GO:0008168,GO:0032259"
13936,GRMZM2G001265,,(M=9) KOG1315 - Predicted DHHC-type Zn-finger protein,AT3G60800.1,,DHHC-type zinc finger family protein,"GO:0016740,GO:0046872,GO:0008270"
13937,GRMZM2G035664,,,AT5G61370.1,,Pentatricopeptide repeat (PPR) superfamily protein,
13938,GRMZM2G178807,,,AT3G13580.1,,Ribosomal protein L30/L7 family protein,"GO:0005730,GO:0005618,GO:0005773,GO:0005886,GO:0022625,GO:0009507"
13939,GRMZM2G027640,,,AT4G17600.1,LIL3:1,Chlorophyll A-B binding family protein,"GO:0009535,GO:0009507"
13940,GRMZM2G019413,,(M=3) PTHR21576//PTHR21576:SF11 - UNCHARACTERIZED NODULIN-LIKE PROTEIN // SUBFAMILY NOT NAMED,AT2G30300.1,,Major facilitator superfamily protein,
13941,GRMZM2G410515,vp5,,AT4G14210.1,"PDE226,PDS,PDS3",phytoene desaturase 3,"GO:0009941,GO:0016120,GO:0016705,GO:0016166,GO:0009509,GO:0009507,GO:0055114"
13942,GRMZM2G024686,,(M=2) KOG0456 - Aspartate kinase,AT5G13280.1,"AK,AK-LYS1,AK1",aspartate kinase 1,"GO:0008652,GO:0016310,GO:0016301,GO:0016740,GO:0008152,GO:0016597,GO:0004072"
13943,GRMZM2G120933,,(M=2) PTHR13480 - E3 UBIQUITIN-PROTEIN LIGASE HAKAI-RELATED,AT5G01160.1,,RING/U-box superfamily protein,"GO:0008270,GO:0005515"
13944,GRMZM2G060564,,,AT1G63830.3,,PLAC8 family protein,GO:0005886
13945,GRMZM2G074472,,,AT3G51100.1,,,
13946,GRMZM2G058300,,,AT2G31140.1,,Peptidase S24/S26A/S26B/S26C family protein,"GO:0006508,GO:0008236,GO:0005886"
13947,GRMZM2G107818,,,,,,
13948,GRMZM2G385945,,,AT3G02790.1,,zinc finger (C2H2 type) family protein,"GO:0008270,GO:0005622"
13949,GRMZM5G802365,,,,,,
13950,GRMZM2G019267,AY110019,,AT5G10270.1,CDKC;1,cyclin-dependent kinase C;1,"GO:0050792,GO:0006468,GO:0016604,GO:0048366,GO:0009615,GO:0005634,GO:0048440,GO:0000166,GO:0004674,GO:0009908,GO:0005829,GO:0005524,GO:0006397"
13951,GRMZM2G017525,,,AT1G24764.1,"ATMAP70-2,MAP70-2",microtubule-associated proteins 70-2,
13952,GRMZM2G146697,,(M=1) K12400 - AP-4 complex subunit epsilon-1,AT1G31730.1,,Adaptin family protein,"GO:0016192,GO:0005829,GO:0030117,GO:0005488,GO:0006886,GO:0009506"
13953,GRMZM2G041885,,,AT4G33410.1,"ATSPPL1,SPPL1",SIGNAL PEPTIDE PEPTIDASE-LIKE 1,"GO:0005768,GO:0016021,GO:0004190"
13954,GRMZM2G087212,,(M=4) PTHR10766:SF7 - ENDOMEMBRANE PROTEIN EMP70,AT1G10950.1,"AtTMN1,TMN1",transmembrane nine 1,"GO:0005794,GO:0016021"
13955,GRMZM2G034430,,(M=2) PTHR12121:SF9 - CARBON CATABOLITE REPRESSOR PROTEIN 4-RELATED,AT5G11350.1,,DNAse I-like superfamily protein,
13956,GRMZM2G109624,,(M=17) PTHR24057 - GLYCOGEN SYNTHASE KINASE-3 ALPHA,AT4G00720.1,"ASKTHETA,ATSK32,SK32",shaggy-like protein kinase 32,"GO:0006468,GO:0000166,GO:0004674,GO:0005524"
13957,GRMZM2G026649,,(M=14) PTHR10994:SF27 - RETICULON-RELATED (PLANT),AT3G54120.1,,Reticulon family protein,GO:0005783
13958,GRMZM2G063643,,(M=3) PTHR11208//PTHR11208:SF28 - RNA-BINDING PROTEIN RELATED ,AT2G38610.1,,RNA-binding KH domain-containing protein,GO:0003723
13959,GRMZM2G356198,,(M=1) PTHR22766//PTHR22766:SF8 - RING FINGER PROTEIN 24-RELATED // SUBFAMILY NOT NAMED,AT2G20650.2,,RING/U-box superfamily protein,"GO:0009827,GO:0080001,GO:0016567,GO:0048363,GO:0012505,GO:0004842"
13960,GRMZM2G001724,,,AT1G52870.2,,Peroxisomal membrane 22 kDa (Mpv17/PMP22) family protein,GO:0016021
13961,GRMZM2G165629,,(M=5) KOG0753 - Mitochondrial fatty acid anion carrier protein/Uncoupling protein,AT3G54110.1,"ATPUMP1,ATUCP1,PUMP1,UCP,UCP1",plant uncoupling mitochondrial protein 1,"GO:0006810,GO:0015992,GO:0009853,GO:0016021,GO:0016020,GO:0031966,GO:0017077,GO:0006839,GO:0005774,GO:0009506,GO:0009507"
13962,GRMZM2G011160,,"(M=9) PTHR19229:SF69 - ATATH7 (ABC2 HOMOLOG 7), ATPASE, COUPLED TO TRANSMEMBRANE MOVEMENT OF SUBSTANCE",AT3G47790.1,"ATATH7,ATH7",ABC2 homolog 7,
13963,GRMZM2G020606,,,AT5G18540.1,,,
13964,GRMZM2G075851,,,AT5G57910.1,,,
13965,GRMZM2G063328,,,AT4G31430.2,,,
13966,GRMZM2G446426,mads52,(M=5) PTHR10410:SF5 - 26S PROTEASOME NON-ATPASE REGULATORY SUBUNIT 14,AT5G23540.1,,Mov34/MPN/PAD-1 family protein,"GO:0006355,GO:0005634,GO:0046983,GO:0003677"
13967,GRMZM2G023071,,(M=574) PF01535 - PPR repeat,AT1G80550.1,,Pentatricopeptide repeat (PPR) superfamily protein,
13968,GRMZM2G058702,,(M=5) PTHR23151//PTHR23151:SF31 - DIHYDROLIPOAMIDE ACETYL/SUCCINYL-TRANSFERASE-RELATED // SUBFAMILY NOT NAMED,AT3G25860.1,"LTA2,PLE2",2-oxoacid dehydrogenases acyltransferase family protein,"GO:0009941,GO:0022626,GO:0009570,GO:0016020,GO:0016746,GO:0008152,GO:0009507"
13969,GRMZM2G059021,,,AT5G47455.3,,,
13970,AC233942.1_FG001,,(M=136) PF00646 - F-box domain,AT4G15563.1,,,GO:0005515
13971,GRMZM2G065822,,(M=2) K14548 - U3 small nucleolar RNA-associated protein 4,AT4G07410.1,,Transducin family protein / WD-40 repeat family protein,GO:0005515
13972,GRMZM2G171452,,(M=22) PF01918 - Alba,AT2G34160.1,,Alba DNA/RNA-binding protein,GO:0003676
13973,GRMZM2G140885,,,AT1G19580.1,GAMMA CA1,gamma carbonic anhydrase 1,GO:0016740
13974,GRMZM2G175218,amyb4,(M=9) 3.2.1.2 - Beta-amylase.,AT3G23920.1,"BAM1,BMY7,TR-BAMY",beta-amylase 1,"GO:0003824,GO:0016161,GO:0005975,GO:0000272"
13975,GRMZM2G170699,,"(M=22) KOG0131 - Splicing factor 3b, subunit 4",AT2G18510.1,emb2444,RNA-binding (RRM/RBD/RNP motifs) family protein,"GO:0005730,GO:0003676,GO:0000166"
13976,GRMZM2G171595,,,AT2G02170.1,,Remorin family protein,GO:0005886
13977,GRMZM2G000014,,,AT1G47570.1,,RING/U-box superfamily protein,"GO:0046872,GO:0008270,GO:0005515"
13978,GRMZM2G147800,,(M=1) K12115 - clock-associated PAS protein ZTL,AT5G57360.1,"ADO1,FKL2,LKP1,ZTL",Galactose oxidase/kelch repeat superfamily protein,"GO:0007165,GO:0004871,GO:0005515"
13979,GRMZM2G473533,,,AT3G52940.1,"ELL1,FK,HYD2",Ergosterol biosynthesis ERG4/ERG24 family,"GO:0009793,GO:0016020,GO:0050613"
13980,GRMZM2G177912,,,AT1G12840.1,"ATVHA-C,DET3",vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3),"GO:0009826,GO:0000325,GO:0009809,GO:0015991,GO:0005774,GO:0000221,GO:0046961,GO:0005886,GO:0043255,GO:0009507"
13981,GRMZM2G097620,,(M=47) PF01556 - DnaJ C terminal domain,AT1G28210.2,ATJ1,DNAJ heat shock family protein,"GO:0006457,GO:0051082"
13982,GRMZM2G181637,,(M=17) PF06749 - Protein of unknown function (DUF1218),AT1G31720.1,,Protein of unknown function (DUF1218),
13983,GRMZM2G350800,,,AT1G20110.1,,RING/FYVE/PHD zinc finger superfamily protein,
13984,GRMZM2G073581,phd9,(M=7) PTHR12706 - STRAWBERRY NOTCH-RELATED,AT1G79350.1,EMB1135,RING/FYVE/PHD zinc finger superfamily protein,"GO:0006355,GO:0046872,GO:0008270,GO:0005515"
13985,GRMZM2G036765,,,AT5G03340.1,,"ATPase, AAA-type, CDC48 protein","GO:0009860,GO:0022626,GO:0005794,GO:0051301,GO:0005737,GO:0005819,GO:0005730,GO:0005618,GO:0005634,GO:0005635,GO:0000166,GO:0005654,GO:0009846,GO:0046686,GO:0042802,GO:0016787,GO:0017111,GO:0005886,GO:0009524,GO:0005829,GO:0045732,GO:0005524"
13986,GRMZM2G123896,drm1,,AT1G56220.3,,Dormancy/auxin associated family protein,
13987,GRMZM2G018487,wrky107,(M=12) PF10533 - Plant zinc cluster domain,AT3G04670.1,"ATWRKY39,WRKY39",WRKY DNA-binding protein 39,"GO:0043565,GO:0003700,GO:0005634,GO:0006355,GO:0005515"
13988,GRMZM2G161800,,"(M=17) K05391 - cyclic nucleotide gated channel, other eukaryote",AT3G17700.1,"ATCNGC20,CNBT1,CNGC20",cyclic nucleotide-binding transporter 1,
13989,GRMZM2G165461,,,AT1G26355.1,SP1L1,SPIRAL1-like1,
13990,GRMZM2G030436,hct4,(M=27) 2.3.1.133 - Shikimate O-hydroxycinnamoyltransferase.,AT5G48930.1,HCT,hydroxycinnamoyl-CoA shikimate/quinate hydroxycinnamoyl transferase,GO:0016747
13991,GRMZM2G132121,rps27c,,AT3G61110.1,"ARS27A,RS27A",ribosomal protein S27,"GO:0046872,GO:0005730,GO:0005618,GO:0005622,GO:0003735,GO:0005886,GO:0006412,GO:0022627"
13992,GRMZM2G475360,,,AT3G01610.1,"CDC48C,emb1354",cell division cycle 48C,"GO:0017111,GO:0005524,GO:0000166"
13993,GRMZM2G082707,,(M=3) PTHR10986 - 39S RIBOSOMAL PROTEIN L20,AT1G16740.1,,Ribosomal protein L20,"GO:0005840,GO:0019843,GO:0003735,GO:0005622,GO:0006412"
13994,GRMZM2G148702,,(M=3) PTHR24420//PTHR24420:SF819 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT1G34110.1,,Leucine-rich receptor-like protein kinase family protein,"GO:0006468,GO:0000166,GO:0004674,GO:0005515,GO:0005524"
13995,GRMZM2G167875,,,AT1G29965.1,,Ribosomal protein L18ae/LX family protein,"GO:0022625,GO:0005829,GO:0005774,GO:0003735,GO:0005886,GO:0006412"
13996,GRMZM2G047705,,,AT4G06676.1,,,
13997,GRMZM2G026918,,,AT3G23910.1,,,
13998,GRMZM2G076474,,(M=9) PTHR11017:SF126 - OS11G0237600 PROTEIN,AT3G46530.1,RPP13,NB-ARC domain-containing disease resistance protein,GO:0043531
13999,GRMZM2G350399,,,AT2G40815.1,,Calcium-dependent lipid-binding (CaLB domain) family protein,GO:0005515
14000,GRMZM2G008369,,(M=2) KOG0073 - GTP-binding ADP-ribosylation factor-like protein ARL2,AT1G07615.1,,GTP-binding protein Obg/CgtA,"GO:0006184,GO:0000287,GO:0003924,GO:0005525"
14001,GRMZM2G077708,,(M=10) PTHR23241 - LATE EMBRYOGENESIS ABUNDANT (PLANTS) LEA-RELATED,AT3G62580.1,,Late embryogenesis abundant protein (LEA) family protein,
14002,GRMZM2G306482,,(M=574) PF01535 - PPR repeat,AT5G50990.1,,Tetratricopeptide repeat (TPR)-like superfamily protein,
14003,GRMZM2G113093,,(M=2) PTHR11564:SF7 - SIGNAL RECOGNITION PARTICLE PROTEIN,AT5G03940.1,"54CP,CPSRP54,FFC,SRP54CP",chloroplast signal recognition particle 54 kDa subunit,"GO:0080085,GO:0005048,GO:0009570,GO:0003924,GO:0006614,GO:0000166,GO:0045038,GO:0008312,GO:0006184,GO:0009507,GO:0005525"
14004,GRMZM2G129804,,(M=1) K02356 - elongation factor EF-P,AT3G08740.1,,elongation factor P (EF-P) family protein,"GO:0005737,GO:0009570,GO:0043043,GO:0003746,GO:0006414,GO:0009507"
14005,GRMZM2G129620,,,AT2G39630.1,,Nucleotide-diphospho-sugar transferases superfamily protein,"GO:0005783,GO:0016757"
14006,GRMZM2G165357,,(M=16) PTHR10366:SF35 - DTDP-GLUCOSE 4-6-DEHYDRATASE,AT2G28760.2,UXS6,UDP-XYL synthase 6,"GO:0042732,GO:0050662,GO:0044237,GO:0000166,GO:0003824,GO:0048040,GO:0005886"
14007,GRMZM2G004534,,(M=13) 2.7.1.40 - Pyruvate kinase.,AT3G52990.1,,Pyruvate kinase family protein,"GO:0030955,GO:0000287,GO:0016310,GO:0005829,GO:0016740,GO:0005886,GO:0046686,GO:0004743,GO:0006096"
14008,GRMZM2G090480,,,AT2G22370.1,,,"GO:0048442,GO:0048443,GO:0048440,GO:0048441,GO:0048833,GO:0010219,GO:0048510,GO:0045892,GO:0016592"
14009,GRMZM2G007810,,(M=15) PTHR11785:SF53 - CATIONIC AMINO ACID TRANSPORTER,AT1G58030.1,CAT2,cationic amino acid transporter 2,"GO:0016021,GO:0005773,GO:0003333,GO:0009705,GO:0005886,GO:0015171"
14010,GRMZM2G462062,,,AT5G13950.1,,,
14011,GRMZM2G019919,rws1,,AT2G44710.1,,RNA-binding (RRM/RBD/RNP motifs) family protein,"GO:0003676,GO:0000166"
14012,GRMZM2G103465,,,AT3G18620.1,,DHHC-type zinc finger family protein,"GO:0046872,GO:0008270"
14013,GRMZM5G814985,dcl104,,AT3G43920.2,"ATDCL3,DCL3",dicer-like 3,"GO:0016787,GO:0004525,GO:0005524,GO:0003723,GO:0003677,GO:0006396"
14014,GRMZM2G353718,,"(M=2) K10365 - capping protein (actin filament) muscle Z-line, beta",AT1G71790.1,,Subunits of heterodimeric actin filament capping protein Capz superfamily,"GO:0003779,GO:0005737,GO:0008290,GO:0071203,GO:0030036"
14015,GRMZM2G470513,,,AT4G24440.1,,transcription initiation factor IIA gamma chain / TFIIA-gamma (TFIIA-S),"GO:0005634,GO:0042742,GO:0005672,GO:0006355,GO:0006367,GO:0006413,GO:0003743"
14016,GRMZM2G073049,,(M=12) PTHR10857 - COPINE,AT5G14420.4,RGLG2,RING domain ligase2,"GO:0080148,GO:0005634,GO:0016567,GO:0009850,GO:0009690,GO:0008270,GO:0005515,GO:0005886,GO:0046872,GO:0004842"
14017,GRMZM2G088870,,,AT1G24560.1,,,
14018,GRMZM2G075336,,,AT1G03905.1,,P-loop containing nucleoside triphosphate hydrolases superfamily protein,"GO:0010218,GO:0000166,GO:0006200,GO:0016887,GO:0010114,GO:0005524"
14019,GRMZM5G839757,,(M=6) PTHR23172//PTHR23172:SF31 - AUXILIN/CYCLIN G-ASSOCIATED KINASE-RELATED // SUBFAMILY NOT NAMED,AT4G12770.1,,Chaperone DnaJ-domain superfamily protein,
14020,GRMZM2G357734,,,AT4G14210.2,"PDE226,PDS,PDS3",phytoene desaturase 3,"GO:0009058,GO:0030170,GO:0055114,GO:0016491"
14021,GRMZM2G038075,,,AT5G04040.1,SDP1,Patatin-like phospholipase family protein,
14022,GRMZM2G003466,ereb101,(M=224) PF00847 - AP2 domain,AT4G39780.1,,Integrase-type DNA-binding superfamily protein,"GO:0003700,GO:0006355,GO:0005634"
14023,GRMZM2G038640,,,AT5G16950.1,,,
14024,GRMZM2G110714,,,AT3G14940.1,"ATPPC3,PPC3",phosphoenolpyruvate carboxylase 3,"GO:0005829,GO:0008964,GO:0048046,GO:0003824,GO:0006099,GO:0015977,GO:0005886,GO:0009506,GO:0009507"
14025,GRMZM2G069762,,,AT3G52580.1,,Ribosomal protein S11 family protein,"GO:0003735,GO:0006412,GO:0005840,GO:0005622"
14026,GRMZM2G053047,,,AT4G01210.1,,glycosyl transferase family 1 protein,GO:0009058
14027,GRMZM2G383540,,,AT1G32580.1,,"plastid developmental protein DAG, putative","GO:0002103,GO:0009657,GO:0005739,GO:0009507"
14028,GRMZM2G108981,,(M=574) PF01535 - PPR repeat,AT1G20300.1,,Pentatricopeptide repeat (PPR) superfamily protein,
14029,GRMZM6G508069,,,AT1G08390.1,,,
14030,GRMZM2G006042,arftf28,(M=23) PF02309//PF02362//PF06507 - AUX/IAA family // B3 DNA binding domain // Auxin response factor,AT5G62000.1,"ARF1-BP,ARF2,HSS,ORE14",auxin response factor 2,"GO:0009734,GO:0009725,GO:0005634,GO:0006355,GO:0003677,GO:0046983"
14031,GRMZM2G179002,,,AT3G26935.1,,DHHC-type zinc finger family protein,"GO:0016740,GO:0046872,GO:0008270,GO:0005886"
14032,GRMZM2G119361,,,AT2G01190.1,,Octicosapeptide/Phox/Bem1p family protein,GO:0005515
14033,GRMZM2G406746,,(M=574) PF01535 - PPR repeat,AT4G20740.1,,Pentatricopeptide repeat (PPR-like) superfamily protein,
14034,GRMZM2G088653,,,AT4G15880.1,"ATESD4,ESD4",Cysteine proteinases superfamily protein,"GO:0006508,GO:0008233,GO:0008234"
14035,GRMZM2G147619,,,AT1G76710.2,"ASHH1,SDG26",SET domain group 26,"GO:0018024,GO:0010224,GO:0006281,GO:0005634,GO:0034968,GO:0016740,GO:0005515,GO:0010228,GO:0008168,GO:0032259"
14036,GRMZM2G051949,,,AT4G24340.1,,Phosphorylase superfamily protein,"GO:0003824,GO:0009116"
14037,AC213654.3_FG003,,,,,,
14038,GRMZM2G043445,,,,,,
14039,GRMZM2G097089,,(M=2) PTHR12477:SF6 - SYNOVIOLIN-RELATED,AT4G25230.2,RIN2,RPM1 interacting protein 2,"GO:0016567,GO:0034052,GO:0008270,GO:0005515,GO:0005886,GO:0046872,GO:0004842"
14040,GRMZM2G061662,IDP2440,,AT1G05180.1,AXR1,NAD(P)-binding Rossmann-fold superfamily protein,GO:0003824
14041,GRMZM2G142565,,(M=1) KOG3476 - Microtubule-associated protein CRIPT,AT1G61780.1,,postsynaptic protein-related,
14042,GRMZM2G021661,,,AT3G26360.1,,Ribosomal protein S21 family protein,
14043,GRMZM2G052644,,"(M=1) K05758 - actin related protein 2/3 complex, subunit 2",AT2G33385.2,arpc2b,actin-related protein C2B,"GO:0005856,GO:0030833"
14044,GRMZM2G074514,,(M=1) PTHR11062//PTHR11062:SF38 - EXOSTOSIN (HEPARAN SULFATE GLYCOSYLTRANSFERASE)-RELATED ,AT3G57630.1,,exostosin family protein,"GO:0016020,GO:0005515"
14045,GRMZM2G029001,,(M=6) PTHR12603 - CCR4-NOT TRANSCRIPTION COMPLEX RELATED,AT5G62910.1,,RING/U-box superfamily protein,"GO:0008270,GO:0005515"
14046,GRMZM2G138421,sbp6,(M=37) PF03110 - SBP domain,AT3G60030.1,SPL12,squamosa promoter-binding protein-like 12,"GO:0005634,GO:0005515,GO:0003677"
14047,GRMZM2G137569,,,AT5G35410.1,"ATSOS2,CIPK24,SNRK3.11,SOS2",Protein kinase superfamily protein,"GO:0006468,GO:0000166,GO:0004674,GO:0007165,GO:0005524"
14048,GRMZM2G037867,,,,,,
14049,GRMZM2G151801,,"(M=3) PTHR10992:SF202 - HYDROLASE, ALPHA/BETA FOLD FAMILY PROTEIN",AT3G29770.1,"ATMES11,MES11",methyl esterase 11,
14050,GRMZM2G377487,,(M=3) PTHR18838 - RHODANESE-LIKE DOMAIN-CONTAINING,AT1G17850.2,,Rhodanese/Cell cycle control phosphatase superfamily protein,
14051,GRMZM2G463904,,,AT2G26330.1,"ER,QRP1",Leucine-rich receptor-like protein kinase family protein,"GO:0009664,GO:0006468,GO:0048281,GO:0009944,GO:0010148,GO:0016772,GO:0030155,GO:0009965,GO:0005739,GO:0000166,GO:0050832,GO:0004674,GO:0001558,GO:2000027,GO:0005515,GO:0051302,GO:0010103,GO:0005524,GO:0042742"
14052,GRMZM2G134230,,,,,,
14053,GRMZM2G048793,,,AT3G11600.1,,,
14054,GRMZM2G086484,,(M=1) PTHR13118 - NUCLEOPORIN 50,AT4G11790.1,,Pleckstrin homology (PH) domain superfamily protein,GO:0046907
14055,GRMZM2G009876,,(M=2) KOG3163 - Uncharacterized conserved protein related to ribosomal protein S8E,AT5G06360.1,,Ribosomal protein S8e family protein,
14056,GRMZM2G127798,,,AT3G02360.1,,6-phosphogluconate dehydrogenase family protein,"GO:0050661,GO:0005777,GO:0006098,GO:0004616,GO:0009651,GO:0055114,GO:0016491"
14057,GRMZM2G035092,mads53,(M=62) PTHR11945:SF19 - MADS BOX PROTEIN,AT5G60440.1,AGL62,AGAMOUS-like 62,"GO:0046983,GO:0003677"
14058,GRMZM2G035341,,(M=3) K03868 - RING-box protein 1,AT5G20570.1,"ATRBX1,HRT1,RBX1,ROC1",RING-box 1,"GO:0009733,GO:0031463,GO:0008270,GO:0005515,GO:0046872,GO:0019005"
14059,GRMZM2G389567,,,,,,GO:0046983
14060,GRMZM2G300862,,,AT5G13280.1,"AK,AK-LYS1,AK1",aspartate kinase 1,"GO:0008652,GO:0009570,GO:0009089,GO:0008152,GO:0016597,GO:0004072"
14061,GRMZM2G173910,,(M=1) K06700 - proteasome inhibitor subunit 1 (PI31),AT3G53970.1,,proteasome inhibitor-related,
14062,GRMZM2G123362,,"(M=1) PTHR15092//PTHR15092:SF7 - POLY(A)-SPECIFIC RIBONUCLEASE/TARGET OF EGR1, MEMBER 1 // UNCHARACTERIZED",AT3G25430.1,,"Polynucleotidyl transferase, ribonuclease H-like superfamily protein","GO:0005634,GO:0003676"
14063,GRMZM2G062421,,(M=4) 3.6.5.5 - Dynamin GTPase.,AT2G14120.2,DRP3B,dynamin related protein,GO:0005525
14064,GRMZM2G059643,,(M=1) PTHR23125:SF16 - gb def: Hypothetical protein AT4g30640,AT4G30640.1,,RNI-like superfamily protein,GO:0005515
14065,GRMZM5G857930,,,,,,"GO:0000723,GO:0000784,GO:0003677"
14066,GRMZM2G006780,,(M=3) PTHR23155:SF212 - OS11G0609700 PROTEIN,AT3G07040.1,"RPM1,RPS3",NB-ARC domain-containing disease resistance protein,GO:0043531
14067,GRMZM2G094655,,,AT4G16800.1,,ATP-dependent caseinolytic (Clp) protease/crotonase family protein,"GO:0003824,GO:0008152"
14068,GRMZM2G013114,,(M=3) PF07967 - C3HC zinc finger-like,AT1G17210.1,"ATILP1,ILP1",IAP-like protein 1,"GO:0005829,GO:0005634,GO:0009524,GO:0008270"
14069,GRMZM2G068340,,(M=8) PTHR10026:SF10 - CYCLIN T,AT5G45190.1,,Cyclin family protein,"GO:0019901,GO:0006355,GO:0000079"
14070,GRMZM2G109753,,(M=1) KOG0621 - Phospholipid scramblase,AT2G04940.1,,scramblase-related,"GO:0009536,GO:0005739"
14071,GRMZM2G039889,c3h46,(M=2) PTHR12547:SF43 - HUA1 (ENHANCER OF AG-4 1),AT3G12680.1,HUA1,floral homeotic protein (HUA1),"GO:0008270,GO:0003676"
14072,GRMZM2G401147,,(M=15) PTHR23428 - HISTONE H2B,AT3G45980.1,"H2B,HTB9",Histone superfamily protein,"GO:0005730,GO:0005634,GO:0000786,GO:0003677,GO:0046982,GO:0005694,GO:0006334,GO:0009507"
14073,GRMZM2G089630,,,AT4G09810.1,,Nucleotide-sugar transporter family protein,"GO:0015780,GO:0005338,GO:0016021,GO:0000139,GO:0005886,GO:0055085"
14074,GRMZM2G330772,,"(M=12) PTHR19957:SF26 - SYNTAXIN, ARABIDOPSIS THALIANA",AT3G03800.1,"ATSYP131,SYP131",syntaxin of plants 131,"GO:0005484,GO:0006886,GO:0016020,GO:0016192"
14075,GRMZM2G097021,,,AT2G41945.1,,,
14076,GRMZM2G042231,haf101b,(M=3) K03125 - transcription initiation factor TFIID subunit 1,AT1G32750.1,"GTD1,HAC13,HAF01,HAF1,TAF1",HAC13 protein (HAC13),GO:0005515
14077,GRMZM2G024435,,(M=574) PF01535 - PPR repeat,AT5G08310.1,,Tetratricopeptide repeat (TPR)-like superfamily protein,
14078,GRMZM2G079281,,,,,,
14079,GRMZM2G153332,,(M=2) KOG2846 - Predicted membrane protein,AT4G31080.1,,Protein of unknown function (DUF2296),
14080,GRMZM2G060583,,(M=2) PTHR23155:SF269 - OS02G0456800 PROTEIN,AT3G14460.1,,LRR and NB-ARC domains-containing disease resistance protein,"GO:0043531,GO:0017111,GO:0000166,GO:0006952,GO:0005515,GO:0005524"
14081,GRMZM2G030628,hcp101a,(M=1) PTHR23359//PTHR23359:SF47 - NUCLEOTIDE KINASE ,AT5G35170.1,,adenylate kinase family protein,"GO:0009535,GO:0006139,GO:0009941,GO:0004017,GO:0046939,GO:0016740,GO:0005524,GO:0009507"
14082,GRMZM2G376661,aos3,(M=8) 4.2.1.92 - Hydroperoxide dehydratase.,AT5G42650.1,"AOS,CYP74A,DDE2",allene oxide synthase,"GO:0016705,GO:0055114,GO:0020037,GO:0009055"
14083,GRMZM2G378770,,(M=13) PF00428 - 60s Acidic ribosomal protein,AT4G25890.1,,60S acidic ribosomal protein family,"GO:0022626,GO:0005634,GO:0005622,GO:0003735,GO:0005886,GO:0006414,GO:0005829"
14084,GRMZM5G836190,pan1,(M=1) PTHR24420//PTHR24420:SF927 - LEUCINE-RICH REPEAT RECEPTOR-LIKE PROTEIN KINASE ,AT2G42290.1,,Leucine-rich repeat protein kinase family protein,"GO:0016772,GO:0006468,GO:0005524,GO:0004672"
14085,GRMZM2G034697,,(M=1) 2.1.1.71 - Phosphatidyl-N-methylethanolamine N-methyltransferase.,AT1G80860.1,"ATPLMT,PLMT",phospholipid N-methyltransferase,"GO:0043231,GO:0080101,GO:0008654,GO:0000773"
14086,GRMZM2G133756,,(M=3) PTHR10281:SF1 - VACUOLE MEMBRANE PROTEIN 1,AT4G14950.1,,SNARE associated Golgi protein family,
14087,GRMZM2G107665,,(M=1) K06980 - ribosomal RNA large subunit methyltransferase F [EC:2.1.1.181],AT4G12130.1,,Glycine cleavage T-protein family,"GO:0005737,GO:0004047,GO:0006546,GO:0016226,GO:0016740,GO:0005759,GO:0032259"
14088,GRMZM2G003426,,,,,,
14089,GRMZM2G035073,,(M=136) KOG0156 - Cytochrome P450 CYP2 subfamily,AT2G12190.1,,Cytochrome P450 superfamily protein,"GO:0004497,GO:0046872,GO:0020037,GO:0016705,GO:0009055,GO:0055114"
